# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.980856820338e+13       9.372567846669e-26       5.162291927263e-09       1.739952088621e+22       1.101725127644e+04       1.226748348943e-10       9.894435626743e+17       2.980024645718e-09       1.789988176302e+44       1.803957601300e+33       9.680148935709e+33       4.445976455740e-07       1.237445094279e+44       3.027433270696e+44       3.027433270696e+44       1.009144423527e+44      -7.820469616928e+52       1.182325934754e-05       1.646118170433e+00 
       8.884838741853e+13       9.576240376613e-26       5.216861609370e-09       1.702945872203e+22       1.101725127644e+04       1.240005766739e-10       9.788650096968e+17       3.012229646798e-09       1.714657057307e+44       1.746713423485e+33       9.372973109315e+33       4.445976455740e-07       1.185367586236e+44       2.900024643655e+44       2.900024643655e+44       9.666748811811e+43      -7.411254369381e+52       1.203246117963e-05       1.617498012609e+00 
       8.789847232612e+13       9.784338856396e-26       5.273250280879e-09       1.666726723466e+22       1.101725127644e+04       1.253406456891e-10       9.683995564324e+17       3.044782685987e-09       1.642496226007e+44       1.691285749500e+33       9.075544755708e+33       4.445976455740e-07       1.135481744601e+44       2.777977970715e+44       2.777977970715e+44       9.259926568692e+43      -7.023451789746e+52       1.224166301172e-05       1.589856053482e+00 
       8.695871317136e+13       9.996959462967e-26       5.331457941793e-09       1.631277902639e+22       1.101725127644e+04       1.266951967738e-10       9.580459936851e+17       3.077687524502e-09       1.573372261788e+44       1.637616937045e+33       8.787554562703e+33       4.445976455740e-07       1.087695333746e+44       2.661067595638e+44       2.661067595638e+44       8.870225318445e+43      -6.655941435054e+52       1.245086484380e-05       1.563142985411e+00 
       8.602900137289e+13       1.021420046244e-25       5.387846613303e-09       1.596583025983e+22       1.101725127644e+04       1.280643864351e-10       9.478031251867e+17       3.110947964195e-09       1.507157359005e+44       1.585651172954e+33       8.508703033382e+33       4.445976455740e-07       1.041919999751e+44       2.549077358857e+44       2.549077358857e+44       8.496924529186e+43      -6.307661490828e+52       1.266006667588e-05       1.537312759907e+00 
       8.510922951025e+13       1.043616225893e-25       5.446054274216e-09       1.562626058217e+22       1.101725127644e+04       1.294483728714e-10       9.376697674589e+17       3.144567848029e-09       1.443729090674e+44       1.535334415158e+33       8.238700174627e+33       4.445976455740e-07       9.980711070464e+43       2.441800197818e+44       2.441800197818e+44       8.139333992402e+43      -5.977605703280e+52       1.286926850794e-05       1.512322322709e+00 
       8.419929131143e+13       1.066294744229e-25       5.506080924533e-09       1.529391305106e+22       1.101725127644e+04       1.308473159910e-10       9.276447496765e+17       3.178551060534e-09       1.382970182115e+44       1.486614336480e+33       7.977265195541e+33       4.445976455740e-07       9.560675819248e+43       2.339037764134e+44       2.339037764134e+44       7.796792546798e+43      -5.664820472032e+52       1.307847033999e-05       1.488131374309e+00 
       8.329908164066e+13       1.089466082148e-25       5.564288585447e-09       1.496863406209e+22       1.101725127644e+04       1.322613774299e-10       9.177269135321e+17       3.212901528123e-09       1.324768294116e+44       1.439440270216e+33       7.724126215441e+33       4.445976455740e-07       9.158317626413e+43       2.240600056849e+44       2.240600056849e+44       7.468666855858e+43      -5.368402094962e+52       1.328767217203e-05       1.464702153154e+00 
       8.240849648618e+13       1.113140949342e-25       5.624315235764e-09       1.465027327780e+22       1.101725127644e+04       1.336907205714e-10       9.079151131021e+17       3.247623219745e-09       1.269015815230e+44       1.393763157448e+33       7.479019981109e+33       4.445976455740e-07       8.772892558222e+43       2.146305071141e+44       2.146305071141e+44       7.154350236842e+43      -5.087494157226e+52       1.349687400407e-05       1.441999238858e+00 
       8.152743294829e+13       1.137330287972e-25       5.686160875484e-09       1.433868355815e+22       1.101725127644e+04       1.351355105640e-10       8.982082147146e+17       3.282720147207e-09       1.215609662805e+44       1.349535496021e+33       7.241691593026e+33       4.445976455740e-07       8.403687989172e+43       2.055978461808e+44       2.055978461808e+44       6.853261539073e+43      -4.821285056888e+52       1.370607583610e-05       1.419989373603e+00 
       8.065578922741e+13       1.162045278020e-25       5.748006515205e-09       1.403372089259e+22       1.101725127644e+04       1.365959143414e-10       8.886050968183e+17       3.318196365692e-09       1.164451092389e+44       1.306711291147e+33       7.011894240284e+33       4.445976455740e-07       8.050021284391e+43       1.969453220911e+44       1.969453220911e+44       6.564844069427e+43      -4.569005660037e+52       1.391527766814e-05       1.398641299539e+00 
       7.979346461238e+13       1.187297342355e-25       5.809852154925e-09       1.373524433344e+22       1.101725127644e+04       1.380721006409e-10       8.791046498525e+17       3.354055974187e-09       1.115445515164e+44       1.265246007567e+33       6.789388943914e+33       4.445976455740e-07       7.711238537489e+43       1.886569368994e+44       1.886569368994e+44       6.288564563044e+43      -4.329927078597e+52       1.412447950018e-05       1.377925610716e+00 
       7.894035946874e+13       1.213098151992e-25       5.871697794646e-09       1.344311593079e+22       1.101725127644e+04       1.395642400236e-10       8.697057761198e+17       3.390303115974e-09       1.068502323054e+44       1.225096523241e+33       6.573944308360e+33       4.445976455740e-07       7.386713361536e+43       1.807173659286e+44       1.807173659286e+44       6.023912197359e+43      -4.103358564413e+52       1.433368133222e-05       1.357814617910e+00 
       7.809637522728e+13       1.239459631417e-25       5.935362423770e-09       1.315720066869e+22       1.101725127644e+04       1.410725048938e-10       8.604073896584e+17       3.426941979096e-09       1.023534721195e+44       1.186221084502e+33       6.365336280839e+33       4.445976455740e-07       7.075845730907e+43       1.731119294361e+44       1.731119294361e+44       5.770397647618e+43      -3.888645513540e+52       1.454288316426e-05       1.338282225163e+00 
       7.726141437266e+13       1.266393964495e-25       5.999027052894e-09       1.287736640280e+22       1.101725127644e+04       1.425970695191e-10       8.512084161170e+17       3.463976796876e-09       9.804595674597e+43       1.148579262631e+33       6.163347918333e+33       4.445976455740e-07       6.778060871876e+43       1.658265654720e+44       1.658265654720e+44       5.527552182158e+43      -3.685167574952e+52       1.475208499630e-05       1.319303816799e+00 
       7.643538043208e+13       1.293913599522e-25       6.064510671422e-09       1.260348379931e+22       1.101725127644e+04       1.441381100501e-10       8.421077926307e+17       3.501411848364e-09       9.391972187335e+43       1.112131911819e+33       5.967769161979e+33       4.445976455740e-07       6.492808199900e+43       1.588478038794e+44       1.588478038794e+44       5.294926795745e+43      -3.492336858217e+52       1.496128682835e-05       1.300856153933e+00 
       7.561817796419e+13       1.322031255631e-25       6.129994289950e-09       1.233542627512e+22       1.101725127644e+04       1.456958045413e-10       8.331044676983e+17       3.539251458875e-09       8.996713836576e+43       1.076841128449e+33       5.778396618619e+33       4.445976455740e-07       6.219560301621e+43       1.521627413888e+44       1.521627413888e+44       5.072091379399e+43      -3.309596234961e+52       1.517048866039e-05       1.282917279540e+00 
       7.480971254804e+13       1.350759928560e-25       6.197296897881e-09       1.207306993937e+22       1.101725127644e+04       1.472703329714e-10       8.241974010602e+17       3.577500000474e-09       8.618089815724e+43       1.042670211687e+33       5.595033349278e+33       4.445976455740e-07       5.957811959714e+43       1.457590177610e+44       1.457590177610e+44       4.858633925146e+43      -3.136417729205e+52       1.537969049243e-05       1.265466431285e+00 
       7.400989077217e+13       1.380112895896e-25       6.262780516408e-09       1.181629353621e+22       1.101725127644e+04       1.488618772639e-10       8.153855635791e+17       3.616161892454e-09       8.255400073962e+43       1.009583625307e+33       5.417488664359e+33       4.445976455740e-07       5.707079218778e+43       1.396247929338e+44       1.396247929338e+44       4.654159764247e+43      -2.972300991933e+52       1.558889232448e-05       1.248483961328e+00 
       7.321862022383e+13       1.410103724189e-25       6.331902113743e-09       1.156497838868e+22       1.101725127644e+04       1.504706213087e-10       8.066679371203e+17       3.655241601886e-09       7.907974021903e+43       9.775469607398e+32       5.245577925329e+33       4.445976455740e-07       5.466898490527e+43       1.337487251305e+44       1.337487251305e+44       4.458290837477e+43      -2.816771855478e+52       1.579809415653e-05       1.231951262567e+00 
       7.243580947828e+13       1.440746274644e-25       6.399204721674e-09       1.131900834392e+22       1.101725127644e+04       1.520967509826e-10       7.980435144347e+17       3.694743644107e-09       7.575169291715e+43       9.465269012863e+32       5.079122352710e+33       4.445976455740e-07       5.236825696652e+43       1.281199498897e+44       1.281199498897e+44       4.270664996122e+43      -2.669380963551e+52       1.600729598857e-05       1.215850700615e+00 
       7.166136808825e+13       1.472054709184e-25       6.468326319009e-09       1.107826971948e+22       1.101725127644e+04       1.537404541716e-10       7.895112990419e+17       3.734672583232e-09       7.256370549422e+43       9.164911874726e+32       4.917948840153e+33       4.445976455740e-07       5.016435447747e+43       1.227280599775e+44       1.227280599775e+44       4.090935332390e+43      -2.529702472961e+52       1.621649782062e-05       1.200165551047e+00 
       7.089520657347e+13       1.504043498601e-25       6.539266905747e-09       1.084265125076e+22       1.101725127644e+04       1.554019207917e-10       7.810703051153e+17       3.775033032744e-09       6.950988357200e+43       8.874085834999e+32       4.761889774412e+33       4.445976455740e-07       4.805320256793e+43       1.175630861456e+44       1.175630861456e+44       3.918769537997e+43      -2.397332823260e+52       1.642569965267e-05       1.184879941484e+00 
       7.013723641037e+13       1.536727426445e-25       6.608388503082e-09       1.061204403959e+22       1.101725127644e+04       1.570813428117e-10       7.727195573682e+17       3.815829655913e-09       6.658458083535e+43       8.592488447607e+32       4.610782861041e+33       4.445976455740e-07       4.603089785739e+43       1.126154786982e+44       1.126154786982e+44       3.753849289758e+43      -2.271889570773e+52       1.663490148472e-05       1.169978797974e+00 
       6.938737002177e+13       1.570121599685e-25       6.681148079224e-09       1.038634150391e+22       1.101725127644e+04       1.587789142748e-10       7.644580909413e+17       3.857067166497e-09       6.378238859265e+43       8.319826863865e+32       4.464470955607e+33       4.445976455740e-07       4.409370123796e+43       1.078760898359e+44       1.078760898359e+44       3.595869661020e+43      -2.153010283641e+52       1.684410331677e-05       1.155447795457e+00 
       6.864552076686e+13       1.604241451202e-25       6.752088665962e-09       1.016543932851e+22       1.101725127644e+04       1.604948313213e-10       7.562849512907e+17       3.898750329094e-09       6.109812577545e+43       8.055817527920e+32       4.322801900275e+33       4.445976455740e-07       4.223803096099e+43       1.033361567416e+44       1.033361567416e+44       3.444538557881e+43      -2.040351494675e+52       1.705330514883e-05       1.141273311780e+00 
       6.791160293113e+13       1.639102751793e-25       6.826667231508e-09       9.949235416786e+21       1.101725127644e+04       1.622292922112e-10       7.481991940782e+17       3.940883959898e-09       5.852682935902e+43       7.800185881873e+32       4.185628365562e+33       4.445976455740e-07       4.046045601464e+43       9.898728537863e+43       9.898728537863e+43       3.299576179122e+43      -1.933587709010e+52       1.726250698089e-05       1.127442385157e+00 
       6.718553171646e+13       1.674721612502e-25       6.899426807649e-09       9.737629843605e+21       1.101725127644e+04       1.639824973469e-10       7.401998850616e+17       3.983472927056e-09       5.606374518605e+43       7.552666080245e+32       4.052807697129e+33       4.445976455740e-07       3.875768978021e+43       9.482143497107e+43       9.482143497107e+43       3.160714498875e+43      -1.832410463685e+52       1.747170881295e-05       1.113942674577e+00 
       6.646722323137e+13       1.711114496628e-25       6.974005373195e-09       9.530524809081e+21       1.101725127644e+04       1.657546492967e-10       7.322860999874e+17       4.026522151405e-09       5.370431917652e+43       7.313000713516e+32       3.924201767422e+33       4.445976455740e-07       3.712658395534e+43       9.083090313651e+43       9.083090313651e+43       3.027696771062e+43      -1.736527436420e+52       1.768091064502e-05       1.100762423135e+00 
       6.575659448129e+13       1.748298223627e-25       7.050402928144e-09       9.327824593390e+21       1.101725127644e+04       1.675459528181e-10       7.244569244835e+17       4.070036606903e-09       5.144418890750e+43       7.080940540422e+32       3.799676832026e+33       4.445976455740e-07       3.556412273305e+43       8.700831164506e+43       8.700831164506e+43       2.900277054685e+43      -1.645661601045e+52       1.789011247709e-05       1.087890423833e+00 
       6.505356335897e+13       1.786289979286e-25       7.124981493689e-09       9.129435512529e+21       1.101725127644e+04       1.693566148813e-10       7.167114539537e+17       4.114021321291e-09       4.927917554735e+43       6.856244228764e+32       3.679103390578e+33       4.445976455740e-07       3.406741722570e+43       8.334659277742e+43       8.334659277742e+43       2.778219759102e+43      -1.559550427108e+52       1.809931430916e-05       1.075315987830e+00 
       6.435804863501e+13       1.825107322832e-25       7.203198038042e-09       8.935265875012e+21       1.101725127644e+04       1.711868446932e-10       7.090487934734e+17       4.158481376645e-09       4.720527612930e+43       6.638678104429e+32       3.562356052092e+33       4.445976455740e-07       3.263370012362e+43       7.983897625715e+43       7.983897625715e+43       2.661299208431e+43      -1.477945121372e+52       1.830851614123e-05       1.063028914828e+00 
       6.366996994847e+13       1.864768194326e-25       7.281414582394e-09       8.745225939499e+21       1.101725127644e+04       1.730368537218e-10       7.014680576858e+17       4.203421909935e-09       4.521865615026e+43       6.428015908379e+32       3.449313404559e+33       4.445976455740e-07       3.126032057854e+43       7.647897673289e+43       7.647897673289e+43       2.549299224293e+43      -1.400609908997e+52       1.851771797331e-05       1.051019465467e+00 
       6.298924779757e+13       1.905290925111e-25       7.359631126747e-09       8.559227873316e+21       1.101725127644e+04       1.749068557200e-10       6.939683706999e+17       4.248848113698e-09       4.331564248103e+43       6.224038561352e+32       3.339857888680e+33       4.445976455740e-07       2.994473930236e+43       7.326038178735e+43       7.326038178735e+43       2.442012726113e+43      -1.327321352337e+52       1.872691980539e-05       1.039278335603e+00 
       6.231580353053e+13       1.946694242788e-25       7.437847671099e-09       8.377185711859e+21       1.101725127644e+04       1.767970667512e-10       6.865488659892e+17       4.294765236509e-09       4.149271657499e+43       6.026533936032e+32       3.233875675617e+33       4.445976455740e-07       2.868452387215e+43       7.017724045097e+43       7.017724045097e+43       2.339241348238e+43      -1.257867705385e+52       1.893612163748e-05       1.027796632232e+00 
       6.164955933647e+13       1.988997284570e-25       7.519702194259e-09       8.199015318865e+21       1.101725127644e+04       1.787077052134e-10       6.792086862918e+17       4.341178583763e-09       3.974650796248e+43       5.835296636442e+32       3.131256548606e+33       4.445976455740e-07       2.747734423279e+43       6.722385219898e+43       6.722385219898e+43       2.240795073175e+43      -1.192048301992e+52       1.914532346958e-05       1.016565851072e+00 
       6.099043823641e+13       2.032219600463e-25       7.599737728015e-09       8.024634347525e+21       1.101725127644e+04       1.806389918652e-10       6.719469835108e+17       4.388093518077e-09       3.807378801907e+43       5.650127784345e+32       3.031893788347e+33       4.445976455740e-07       2.632096838881e+43       6.439475641148e+43       6.439475641148e+43       2.146491880263e+43      -1.129672976100e+52       1.935452530167e-05       1.005577855502e+00 
       6.033836407438e+13       2.076381168692e-25       7.683411240578e-09       7.853962202427e+21       1.101725127644e+04       1.825911498505e-10       6.647629186169e+17       4.435515460143e-09       3.647146399602e+43       5.470834812417e+32       2.935684062014e+33       4.445976455740e-07       2.521325827764e+43       6.168472227715e+43       6.168472227715e+43       2.056157409122e+43      -1.070561512313e+52       1.956372713376e-05       9.948248569611e-01 
       5.969326150864e+13       2.121502398305e-25       7.765265763737e-09       7.686920002301e+21       1.101725127644e+04       1.845644047251e-10       6.576556615510e+17       4.483449889119e-09       3.493657330200e+43       5.297231263987e+32       2.842527315793e+33       4.445976455740e-07       2.415216581641e+43       5.908873912178e+43       5.908873912178e+43       1.969624637280e+43      -1.014543125216e+52       1.977292896586e-05       9.842993964795e-01 
       5.905505600295e+13       2.167604144512e-25       7.848939276300e-09       7.523430543570e+21       1.101725127644e+04       1.865589844820e-10       6.506243911288e+17       4.531902343465e-09       3.346627802545e+43       5.129136599130e+32       2.752326670837e+33       4.445976455740e-07       2.313572911521e+43       5.660200714392e+43       5.660200714392e+43       1.886733571355e+43      -9.614559659450e+51       1.998213079795e-05       9.739943274738e-01 
       5.842367381797e+13       2.214707714096e-25       7.934431778267e-09       7.363418264660e+21       1.101725127644e+04       1.885751195785e-10       6.436682949454e+17       4.580878421443e-09       3.205785968747e+43       4.966376006913e+32       2.664988322508e+33       4.445976455740e-07       2.216206884969e+43       5.421992854032e+43       5.421992854032e+43       1.807330951239e+43      -9.111466545633e+51       2.019133263005e-05       9.639027995302e-01 
       5.779904200274e+13       2.262834877323e-25       8.019924280234e-09       7.206809211080e+21       1.101725127644e+04       1.906130429622e-10       6.367865692817e+17       4.630383781829e-09       3.070871421555e+43       4.808780223600e+32       2.580421442831e+33       4.445976455740e-07       2.122938478630e+43       5.193809900491e+43       5.193809900491e+43       1.731269966728e+43      -8.634698369217e+51       2.040053446215e-05       9.540182432344e-01 
       5.718108838624e+13       2.312007878206e-25       8.107235771604e-09       7.053531001245e+21       1.101725127644e+04       1.926729900981e-10       6.299784190116e+17       4.680424144576e-09       2.941634712878e+43       4.656185356627e+32       2.498538086035e+33       4.445976455740e-07       2.033595245378e+43       4.975229958553e+43       4.975229958553e+43       1.658409986085e+43      -8.182877646968e+51       2.060973629425e-05       9.443343559126e-01 
       5.656974156908e+13       2.362249442488e-25       8.194547262974e-09       6.903512793017e+21       1.101725127644e+04       1.947551989960e-10       6.232430575098e+17       4.731005291396e-09       2.817836892574e+43       4.508432714155e+32       2.419253097090e+33       4.445976455740e-07       1.948011995474e+43       4.765848888335e+43       4.765848888335e+43       1.588616296016e+43      -7.754698974080e+51       2.081893812636e-05       9.348450882113e-01 
       5.596493091520e+13       2.413582792237e-25       8.283677743748e-09       6.756685250967e+21       1.101725127644e+04       1.968599102380e-10       6.165797065614e+17       4.782133066568e-09       2.699249066647e+43       4.365368640048e+32       2.342484023154e+33       4.445976455740e-07       1.866030491139e+43       4.565279558063e+43       4.565279558063e+43       1.521759852595e+43      -7.348925252582e+51       2.102813995847e-05       9.255446315270e-01 
       5.536658654378e+13       2.466031650986e-25       8.372808224522e-09       6.612980514328e+21       1.101725127644e+04       1.989873670057e-10       6.099875962716e+17       4.833813377426e-09       2.585651974035e+43       4.226844354066e+32       2.268151027825e+33       4.445976455740e-07       1.787499153984e+43       4.373151128288e+43       4.373151128288e+43       1.457717042673e+43      -6.964384117108e+51       2.123734179058e-05       9.164274061084e-01 
       5.477463932109e+13       2.519620261506e-25       8.463757694699e-09       6.472332165631e+21       1.101725127644e+04       2.011378151092e-10       6.034659649768e+17       4.886052195261e-09       2.476835581215e+43       4.092715797147e+32       2.196176808111e+33       4.445976455740e-07       1.712272784751e+43       4.189108366226e+43       4.189108366226e+43       1.396369455322e+43      -6.599964547685e+51       2.144654362270e-05       9.074880499414e-01 
       5.418902085255e+13       2.574373389297e-25       8.554707164876e-09       6.334675200010e+21       1.101725127644e+04       2.033115030150e-10       5.970140591568e+17       4.938855555768e-09       2.372598693860e+43       3.962843481594e+32       2.126486514044e+33       4.445976455740e-07       1.640212294851e+43       4.012810988963e+43       4.012810988963e+43       1.337603662903e+43      -6.254613659762e+51       2.165574545482e-05       8.987214081811e-01 
       5.360966347481e+13       2.630316342350e-25       8.647475624457e-09       6.199945995156e+21       1.101725127644e+04       2.055086818744e-10       5.906311333474e+17       4.992229560007e-09       2.272748584847e+43       3.837092346006e+32       2.059007670836e+33       4.445976455740e-07       1.571184449194e+43       3.843933034285e+43       3.843933034285e+43       1.281311011347e+43      -5.927333662210e+51       2.186494728694e-05       8.901225232935e-01 
       5.303650024796e+13       2.687474974647e-25       8.740244084038e-09       6.068082281913e+21       1.101725127644e+04       2.077296055534e-10       5.843164500547e+17       5.046180374844e-09       2.177100637917e+43       3.715331614827e+32       1.993670103507e+33       4.445976455740e-07       1.505061619852e+43       3.682162258006e+43       3.682162258006e+43       1.227387419257e+43      -5.617178974490e+51       2.207414911908e-05       8.816866256558e-01 
       5.246946494773e+13       2.745875704550e-25       8.834831533022e-09       5.939023115496e+21       1.101725127644e+04       2.099745306611e-10       5.780692796696e+17       5.100714233872e-09       2.085478006332e+43       3.597434662343e+32       1.930405863910e+33       4.445976455740e-07       1.441721550079e+43       3.527199556640e+43       3.527199556640e+43       1.175733185470e+43      -5.323253494672e+51       2.228335095122e-05       8.734091247737e-01 
       5.190849205793e+13       2.805545523775e-25       8.929418982007e-09       5.812708847330e+21       1.101725127644e+04       2.122437165800e-10       5.718889003833e+17       5.155837438027e-09       1.997711285894e+43       3.483278880996e+32       1.869149160066e+33       4.445976455740e-07       1.381047128267e+43       3.378758414383e+43       3.378758414383e+43       1.126252804720e+43      -5.044708010414e+51       2.249255278336e-05       8.652856009332e-01 
       5.135351676279e+13       2.866512009724e-25       9.025825420395e-09       5.689081097474e+21       1.101725127644e+04       2.145374254957e-10       5.657745981046e+17       5.211556356312e-09       1.913638201732e+43       3.372745553882e+32       1.809836287742e+33       4.445976455740e-07       1.322926171417e+43       3.236564373363e+43       3.236564373363e+43       1.078854791050e+43      -4.780737745405e+51       2.270175461550e-05       8.573117973290e-01 
       5.080447493954e+13       2.928803341300e-25       9.124050848186e-09       5.568082727643e+21       1.101725127644e+04       2.168559224271e-10       5.597256663765e+17       5.267877426628e-09       1.833103308263e+43       3.265719731282e+32       1.752405564205e+33       4.445976455740e-07       1.267251217716e+43       3.100354526187e+43       3.100354526187e+43       1.033451508660e+43      -4.530580034197e+51       2.291095644764e-05       8.494836126455e-01 
       5.026130315096e+13       2.992448306411e-25       9.222276275977e-09       5.449657814799e+21       1.101725127644e+04       2.191994752573e-10       5.537414062954e+17       5.324807156349e-09       1.755957701787e+43       3.162090111129e+32       1.696797264071e+33       4.445976455740e-07       1.213919327851e+43       2.969877029839e+43       2.969877029839e+43       9.899590098794e+42      -4.293512118710e+51       2.312015827978e-05       8.417970939916e-01 
       4.972393863805e+13       3.057476322787e-25       9.322320693173e-09       5.333751625305e+21       1.101725127644e+04       2.215683547644e-10       5.478211264297e+17       5.382352123300e-09       1.682058745171e+43       3.061748923254e+32       1.642953557195e+33       4.445976455740e-07       1.162831894678e+43       2.844890640044e+43       2.844890640044e+43       9.482968799498e+42      -4.068849060024e+51       2.332936011192e-05       8.342484302851e-01 
       4.919231931283e+13       3.123917442506e-25       9.422365110368e-09       5.220310589628e+21       1.101725127644e+04       2.239628346526e-10       5.419641427404e+17       5.440518976248e-09       1.611269804123e+43       2.964591817309e+32       1.590818448529e+33       4.445976455740e-07       1.113894460907e+43       2.725164265218e+43       2.725164265218e+43       9.083880883432e+42      -3.855941759455e+51       2.353856194406e-05       8.268339459056e-01 
       4.866638375110e+13       3.191802376114e-25       9.524228516966e-09       5.109282277580e+21       1.101725127644e+04       2.263831915843e-10       5.361697785015e+17       5.499314435970e-09       1.543459994564e+43       2.870517754250e+32       1.540337719894e+33       4.445976455740e-07       1.067016544452e+43       2.610476539199e+43       2.610476539199e+43       8.701588463388e+42      -3.654175083167e+51       2.374776377621e-05       8.195500947771e-01 
       4.814607118538e+13       3.261162496284e-25       9.627910912968e-09       5.000615374085e+21       1.101725127644e+04       2.288297052114e-10       5.304373642227e+17       5.558745295723e-09       1.478503940634e+43       2.779428901258e+32       1.491458873590e+33       4.445976455740e-07       1.022111471143e+43       2.500615411953e+43       2.500615411953e+43       8.335384705921e+42      -3.462966084925e+51       2.395696560836e-05       8.123934546629e-01 
